LONGITUDE,LATITUDE,Haul_Index,F_LPUE,Depth,Temperature,Salinity,Distance_to_Shore,,Current_Speed,Cuckoo,Thornback,Blonde,Spotted
-6.04865,53.9305,BTS-VIIa/206/119/2014,65.08269584,23.27,13.936,34.19,8602.325195,,0.21,0,0,0,0
-5.23505,53.83835,BTS-VIIa/405/115/2014,58.35263747,61.32,14.201,34.193,36400.55078,,0.59,0,0,0,0
-3.44595,53.851,BTS-VIIa/43/82/2014,0,17.18,16.544,33.85,27000,,0.79,0,0,0,0
-4.13565,53.7858,BTS-VIIa/423/108/2014,0,45.62,15.836,34.059,43011.62891,,1.14,0,0,0,0
-3.85175,53.8069,BTS-VIIa/53/109/2014,0,35.87,15.958,34.017,49929.94922,,0.88,0,0,0,0
-4.7864,53.7518,BTS-VIIa/401/114/2014,0,69.23,14.818,34.159,34000,,1.02,0,0,0,0
-3.1371,53.80335,BTS-VIIa/27/78/2014,0,9.03,16.591,33.59,6000,,0.62,0,0,0,0
-3.2663,53.75865,BTS-VIIa/28/77/2014,0,12.98,16.771,33.766,15000,,0.77,0,0,0,0
-5.91715,53.7862,BTS-VIIa/213/124/2014,64.59467921,41.92,13.6,34.19,20099.75,,0.37,0,0,0,0
-4.0207,53.6982,BTS-VIIa/54/110/2014,0,41.56,16.128,34.037,36891.73438,,1.07,0,0,0,0
-6.1111,53.62685,BTS-VIIa/214/123/2014,47.52112767,14.06,15.715,34.195,4472.13623,,0.4,0,0,0,0
-5.4661,53.6981,BTS-VIIa/408/125/2014,61.48622483,103.58,11.487,34.226,42449.96875,,0.6,0,0,0,0
-3.2298,53.6708,BTS-VIIa/30/76/2014,0,11.99,16.786,33.981,12649.11035,,0.61,0,0,0,0
-3.6493,53.6413,BTS-VIIa/47/111/2014,0,33.23,16.693,33.963,36400.55078,,0.82,0,0,0,0
-3.2917,53.55655,BTS-VIIa/31/75/2014,0,10.58,16.923,34.048,12000,,0.67,0,0,0,0
-4.0413,53.4985,BTS-VIIa/55/65/2014,0,39.16,16.485,34.07,20248.45703,,1.04,0,0,0,0
-4.18365,53.4856,BTS-VIIa/419/64/2014,0,37.28,16.404,34.115,12041.59473,,1.32,0,0,0,0
-3.6823,53.55345,BTS-VIIa/49/69/2014,0,33.24,16.799,34.011,26925.82227,,0.85,0,0,0,0
-3.65405,54.6639,BTS-VIIa/5/95/2014,0,13.44,15.908,33.571,6000,,0.84,0,0,0,0
-4.12465,54.72955,BTS-VIIa/14/100/2014,0,20.48,15.743,33.735,5385.164551,,0.63,0,0,0,0
-3.80995,54.6657,BTS-VIIa/6/102/2014,0,19.88,16.117,33.669,14764.82324,,0.67,0,0,0,0
-4.54925,54.70005,BTS-VIIa/2/98/2014,0,12.14,15.682,33.845,3162.277588,,1.02,0,0,0,0
-3.9576,54.5891,BTS-VIIa/15/103/2014,0,31.59,16.163,33.829,21023.79688,,0.7,0,0,0,0
-3.6358,54.60385,BTS-VIIa/7/94/2014,0,9.08,15.882,33.21,4123.105469,,0.53,0,0,0,0
-3.6848,54.48565,BTS-VIIa/16/93/2014,0,20.98,15.939,33.403,3605.55127,,0.57,0,0,0,0
-3.664,54.39445,BTS-VIIa/17/92/2014,0,23.23,15.965,33.661,9219.543945,,0.51,0,0,0,0
-3.8518,54.3005,BTS-VIIa/18/104/2014,55.65347287,33.72,15.583,33.997,25495.09766,,0.49,0,0,0,0
-3.48855,54.3265,BTS-VIIa/9/91/2014,0,13.75,15.729,33.829,4242.640625,,0.52,0,0,0,0
-5.8046,54.1637,BTS-VIIa/203/118/2014,0,24.23,14.309,34.219,5099.019531,,0.18,0,0,0,0
-3.5512,54.1305,BTS-VIIa/19/89/2014,101.6810359,23.32,16.034,33.953,16124.51563,,0.5,0,0,0,0
-5.09915,53.4752,BTS-VIIa/447/127/2014,31.78138633,82.44,14.243,34.212,33600.59375,,1.22,0,0,0,0
-5.2938,53.5124,BTS-VIIa/409/126/2014,26.47727273,67.06,14.027,34.202,46647.61328,,1.07,0,0,0,0
-3.30095,53.4713,BTS-VIIa/32/73/2014,0,12.16,16.863,34.109,11661.90332,,0.75,0,0,0,0
-5.91165,53.41055,BTS-VIIa/220/122/2014,25.62103441,32.46,14.903,34.208,10630.14648,,0.67,0,0,0,0
-3.5775,53.4124,BTS-VIIa/36/68/2014,0,12.17,16.875,34.142,12529.96484,,0.8,0,0,0,0
-3.8649,53.38615,BTS-VIIa/38/66/2014,0,18.24,16.755,34.212,6000,,0.79,0,0,0,0
-3.8039,53.37035,BTS-VIIa/37/67/2014,0,13.99,16.703,34.209,4472.13623,,0.78,0,0,0,0
-4.13835,53.33895,BTS-VIIa/40/62/2014,0,9.63,16.482,34.192,3162.277588,,0.46,0,0,0,0
-5.94035,53.19835,BTS-VIIa/229/138/2014,0,36.23,15.326,34.208,10049.875,,0.78,0,0,0,0
-5.2252,53.26045,BTS-VIIa/421/134/2014,28.3547619,95.12,14.455,34.287,36000,,1.28,0,0,0,0
-5.7331,53.1425,BTS-VIIa/440/135/2014,35.4689137,31.9,15.302,34.183,21023.79688,,1.06,0,0,0,0
-4.6855,53.20645,BTS-VIIa/302/133/2014,0,35.43,15.536,34.379,7211.102539,,1.27,0,0,0,0
-4.41755,53.08235,BTS-VIIa/305/132/2014,0,10.64,15.886,34.431,5099.019531,,0.27,0,0,0,0
-4.86585,52.93365,BTS-VIIa/442/131/2014,0,59.17,15.185,34.597,14142.13574,,1.31,0,0,0,0
-5.3806,52.9294,BTS-VIIa/441/130/2014,0,59.35,14.773,34.235,41436.69922,,1.53,0,0,0,0
-4.2056,52.8298,BTS-VIIa/313/59/2014,0,10.55,16.537,34.139,3605.55127,,0.17,0,0,0,0
-6.10735,52.7712,BTS-VIIa/233/139/2014,0,14.41,16.114,34.269,2000,,0.82,0,0,0,0
-4.4866,52.7321,BTS-VIIa/309/60/2014,0,27.87,16.482,34.155,6324.555176,,0.52,0,0,0,0
-4.26605,52.62655,BTS-VIIa/316/58/2014,0,16.29,16.827,34.133,10049.875,,0.44,0,0,0,0
-5.8241,52.56005,BTS-VIIa/430/140/2014,0,59.8,14.847,34.265,26019.22461,,1.38,0,0,0,0
-4.74185,52.4201,BTS-VIIa/416/56/2014,0,37.72,15.857,34.432,32140.31641,,0.76,0,0,0,0
-4.3543,52.3263,BTS-VIIa/321/57/2014,0,19.44,17.232,34.192,11401.75391,,0.49,0,0,0,0
-4.24845,52.31435,IE-IGFS/29/118/2003,0,21.61,17.234,34.116,6403.124512,,0.43,0,2,0,0
-4.9015,52.3633,IE-IGFS/38/116/2003,0,51.24,15.586,34.57,30413.8125,,0.93,0,0,0,0
-5.8787,52.3861,IE-IGFS/32/114/2003,0,71.69,14.411,34.6,28600.69922,,1.42,0,0,0,0
-4.9571,52.456,IE-IGFS/MB21/117/2003,0,66.98,15.099,34.722,35846.89844,,1,0,0,0,0
-5.82115,52.49705,IE-IGFS/24A/113/2003,0,68.34,14.612,34.428,26248.81055,,1.41,0,0,0,2
-4.38685,52.63925,IE-IGFS/31/119/2003,0,17.69,16.659,34.232,17262.67578,,0.42,0,0,0,0
-4.53885,52.71105,IE-IGFS/30/120/2003,0,36.02,16.526,34.163,8062.257813,,0.54,0,18,0,0
-5.94455,52.74155,IE-IGFS/22/112/2003,0,26.69,16.131,34.115,13000,,1.19,0,0,0,0
-5.85765,53.22215,IE-IGFS/18/133/2003,30.71071429,35.99,15.188,34.182,16278.82031,,0.77,0,0,0,0
-6.01035,53.2499,IE-IGFS/19/134/2003,0,25.54,15.587,34.26,6708.203613,,0.68,0,0,0,1.5
-5.23185,53.1945,IE-IGFS/100/131/2003,43.97312069,121.89,14.584,34.34,38639.35938,,1.35,0,0,0,0
-5.61015,53.3021,IE-IGFS/20/132/2003,0,78.9,14.641,34.201,30364.45313,,1.08,0,0,0,0
-5.7541,53.37895,IE-IGFS/3/140/2003,57.90759306,73.45,14.532,34.197,20000,,0.89,0,0,0,2
-4.2981,53.5157,IE-IGFS/101/129/2003,0,42.18,16.219,34.154,12041.59473,,1.51,0,0,0,0
-5.66835,53.4795,IE-IGFS/4B/139/2003,46.57259713,68.94,13.755,34.197,23086.79297,,0.8,0,0,0,2
-5.90435,53.5762,IE-IGFS/5/138/2003,54.68416363,43.46,14.166,34.21,12041.59473,,0.6,0,0,0,0
-5.6367,53.73465,IE-IGFS/71/137/2003,66.94022687,82.5,12.503,34.198,33541.01953,,0.55,0,0,0,0
-5.91435,53.73885,IE-IGFS/6/136/2003,57.9121421,44.4,13.609,34.187,20808.65234,,0.41,0,0,0,0
-4.0761,53.7608,IE-IGFS/D243/130/2003,0,43,15.905,34.046,41629.31641,,1.08,0,0,0,0
-5.26705,54.018,IE-IGFS/106/143/2003,55.00985043,76.73,13.2,34.195,30066.59375,,0.45,0,0,0,0
-3.6532,54.11635,IE-IGFS/104/122/2003,45.56597407,29.68,15.659,34.014,22360.67969,,0.5,0,0,0,0
-3.9838,54.06065,IE-IGFS/17/121/2003,0,38.33,15.313,34.044,30413.8125,,0.81,0,0,0,0
-5.78895,53.98345,IE-IGFS/9/144/2003,50.27424242,43.46,13.518,34.184,14764.82324,,0.25,0,0,0,0
-4.9808,54.3065,IE-IGFS/12/142/2003,0,115.45,12.431,34.191,20591.26172,,0.61,0,0,0,0
-3.70675,53.78585,IE-IGFS/102/128/2003,0,34.32,16.126,33.994,44000,,0.77,0,0,0,0
-6.1064,53.85265,IE-IGFS/8/135/2003,59.6125718,27.9,14.076,34.198,9000,,0.25,0,0,0,2
-3.8177,53.92785,IE-IGFS/103/127/2003,0,34.78,15.616,34.026,40706.26563,,0.77,0,0,0,0
-3.8613,54.42805,IE-IGFS/16/123/2003,0,32.22,15.984,33.933,17000,,0.59,0,0,0,0
-5.2671,54.50445,IE-IGFS/MB22/141/2003,0,125.12,13.541,34.167,11180.33984,,0.93,2,0,0,2
-3.9237,54.59565,IE-IGFS/107/125/2003,0,30.45,16.176,33.794,20099.75,,0.67,0,0,0,0
-4.2548,54.6038,IE-IGFS/15/126/2003,0,57.78,16.018,33.865,12041.59473,,1.09,0,0,0,0
-5.1277,53.79155,IE-IGFS/FG44/153/2004,125.7299345,68.9,14.497,34.174,35608.98438,,0.71,0,0,0,8
-4.7269,53.7751,IE-IGFS/MB40/152/2004,0,64.98,14.813,34.148,31257,,1.04,0,0,0,4
-3.7382,53.8383,IE-IGFS/102/138/2004,0,35.98,15.943,34.008,42438.19141,,0.79,0,2,0,0
-4.07815,53.7621,IE-IGFS/D243/148/2004,0,42.86,15.905,34.046,41629.31641,,1.08,0,0,0,0
-5.9079,53.78665,IE-IGFS/6/129/2004,64.59467921,42.99,13.6,34.19,20099.75,,0.37,2,0,0,0
-3.45995,53.66035,IE-IGFS/FG42/139/2004,0,22.42,16.84,33.909,25495.09766,,0.77,0,0,0,0
-4.2211,53.498,IE-IGFS/101/140/2004,0,38.85,16.328,34.126,10816.6543,,1.38,0,0,0,2
-5.6719,53.5348,IE-IGFS/4B/128/2004,68.73940494,74.37,13.145,34.191,24331.05078,,0.68,4,0,0,2
-5.7596,53.4352,IE-IGFS/3/144/2004,64.47331525,69.36,14.163,34.204,17464.24805,,0.81,0,2,0,2
-5.41375,53.3901,IE-IGFS/MB38/143/2004,71.38662028,97.1,13.817,34.201,42059.48438,,1.1,2,2,12,28
-5.6028,53.36305,IE-IGFS/20/127/2004,0,70.3,14.471,34.201,30149.62695,,1.08,0,0,0,0
-5.10825,53.23035,IE-IGFS/MB37/142/2004,0,112.1,14.624,34.325,29427.87695,,1.4,8,10,0,30
-6.02255,53.19355,IE-IGFS/19/126/2004,0,23.41,15.539,34.235,4000,,0.72,0,14,0,0
-4.6929,53.1045,IE-IGFS/FG43/141/2004,0,46.5,15.2,34.503,16552.94531,,0.93,0,12,0,4
-5.922,52.80725,IE-IGFS/7a/121/2004,0,17.39,16.191,34.124,10816.6543,,1.28,2.5,0,0,10
-4.54035,52.71145,IE-IGFS/30/125/2004,0,36.24,16.526,34.163,8062.257813,,0.54,0,18,0,0
-4.38185,52.63875,IE-IGFS/31/124/2004,0,17.23,16.659,34.232,17262.67578,,0.42,0,0,0,0
-5.79095,52.5583,IE-IGFS/24/120/2004,38.88888889,67.57,14.79,34.286,27018.51367,,1.39,0,0,0,0
-4.79245,52.4143,IE-IGFS/MB33/123/2004,0,46.64,15.782,34.45,32756.67969,,0.83,0,0,0,0
-5.86975,52.38355,IE-IGFS/32/119/2004,0,72.6,14.347,34.644,29206.16406,,1.42,0,0,0,6
-4.9094,52.35405,IE-IGFS/36/117/2004,0,52.12,15.555,34.588,30016.66211,,0.95,0,0,0,0
-4.2412,52.31585,IE-IGFS/29/122/2004,0,20.12,17.196,34.108,5656.854004,,0.42,0,0,0,0
-5.6154,52.2218,IE-IGFS/27/118/2004,0,96.14,13.757,35.033,41677.33203,,1.43,0,4,0,2
-3.8146,53.9326,IE-IGFS/103/147/2004,0,34.58,15.616,34.026,40249.22266,,0.77,0,0,0,0
-4.4199,54.00605,IE-IGFS/D76/151/2004,0,43.15,14.882,34.098,15000,,1.18,0,0,0,0
-5.78155,53.9896,IE-IGFS/12/130/2004,50.27424242,42.27,13.518,34.184,14422.20508,,0.25,0,0,0,0
-5.1742,54.05495,IE-IGFS/106/131/2004,0,81.99,13.047,34.191,24020.82422,,0.41,0,0,0,0
-4.0501,54.10185,IE-IGFS/17/145/2004,0,32.96,15.159,34.058,25079.87305,,0.72,0,0,0,0
-3.6201,54.04835,IE-IGFS/104/146/2004,45.88235294,27.01,15.885,33.993,23769.72852,,0.63,0,0,0,0
-5.2378,54.25905,IE-IGFS/MB34/132/2004,0,87.69,13.37,34.171,19235.38477,,0.6,0,0,0,0
-3.8237,54.3626,IE-IGFS/16/137/2004,40.52742735,37.22,15.868,33.977,20248.45703,,0.53,2,0,0,0
-5.29005,54.55835,IE-IGFS/MB22/133/2004,0,129.39,13.659,34.17,12041.59473,,1.08,2,0,0,0
-4.12655,53.9359,IE-IGFS/MB39/150/2004,0,40.78,15.404,34.062,33241.53906,,1,0,2,0,0
-4.2473,54.6061,IE-IGFS/15/134/2004,0,56.2,16.065,33.844,12041.59473,,1.01,2,0,0,0
-3.92395,54.5948,IE-IGFS/107/135/2004,0,30.45,16.176,33.794,20099.75,,0.67,0,0,0,0
-5.5662,54.73865,NIGFS/35/1/2005,0,46.83,13.969,34.178,7071.067871,,1.07,0,0,0,0
-5.6068,54.7303,NIGFS/35/1/2006,0,28.77,13.967,34.182,5099.019531,,0.74,0,0,0,0
-5.6377,54.7264,NIGFS/35/1/2006,0,20.67,13.957,34.184,5000,,0.53,0,0,0,0
-5.4635,54.64685,NIGFS/86/1/2007,0,31.59,14.009,34.186,5000,,1.26,0,0,0,0
-4.20155,53.50165,NIGFS/245/1/2007,0,38.67,16.369,34.121,12041.59473,,1.36,0,0,0,0
-5.98365,53.2195,NIGFS/118/18/2008,2170,26.28,15.415,34.234,7615.773438,,0.76,0,0,0,0
-5.5523,53.24275,NIGFS/107/49/2008,48.44041207,79.63,14.543,34.214,35735.13672,,1.07,0,0,0,0
-5.7256,53.4549,NIGFS/94/19/2008,46.29677107,65.61,14.113,34.202,19646.88281,,0.81,0,0,0,0
-3.718,53.4892,NIGFS/246/37/2008,0,29.29,16.921,34.102,19416.48828,,0.84,0,0,0,0
-5.77845,53.5038,NIGFS/56/17/2008,53.70939335,70.63,13.749,34.198,16031.21973,,0.68,0,0,0,0
-4.1557,53.52285,NIGFS/245/36/2008,0,37.95,16.366,34.1,15556.34863,,1.28,0,0,0,0
-5.81995,53.4575,NIGFS/93/20/2008,51.11385875,82.03,14.036,34.205,13601.4707,,0.7,0,0,0,0
-5.36485,53.6127,NIGFS/103/22/2008,58.4727053,80.49,13.367,34.204,45607.01563,,0.86,0,0,0,0
-5.8289,53.54935,NIGFS/92/15/2008,60.35569324,64.52,13.744,34.197,14317.82129,,0.63,0,0,0,0
-3.5543,53.6826,NIGFS/247/38/2008,0,33.72,16.724,33.923,32695.56445,,0.8,0,0,0,0
-5.6994,53.57575,NIGFS/90/16/2008,66.71203657,74.71,12.998,34.191,23769.72852,,0.62,0,0,0,0
-5.8216,53.728,NIGFS/75/8/2008,65.41354925,56.46,13.462,34.185,22671.56836,,0.43,0,0,0,0
-5.7024,53.58275,NIGFS/90/21/2008,66.71203657,73.64,13.042,34.19,23259.40625,,0.61,0,0,0,0
-5.9647,53.75065,NIGFS/79/7/2008,64.81922419,37.2,13.776,34.193,17088.00781,,0.39,0,0,0,0
-5.12975,53.664,NIGFS/105/25/2008,0,60.56,14.412,34.191,47507.89453,,0.94,0,0,0,0
-5.3101,53.80065,NIGFS/50/24/2008,59.75440223,71.22,13.702,34.202,42801.86719,,0.61,0,0,0,0
-4.70335,53.8126,NIGFS/102/33/2008,0,79.92,14.737,34.145,27459.06055,,1.03,0,0,0,0
-3.67075,53.7589,NIGFS/249/48/2008,0,39.36,16.273,33.986,41000,,0.8,0,0,0,0
-4.6579,53.86515,NIGFS/77/32/2008,0,76.71,14.719,34.136,22472.20508,,1.15,0,0,0,0
-4.0438,53.8105,NIGFS/243/35/2008,0,42.63,15.774,34.043,45967.37891,,1.04,0,0,0,0
-5.79545,53.7497,NIGFS/208/10/2008,60.90898683,60.08,13.436,34.185,25495.09766,,0.42,0,0,0,0
-5.11985,53.9012,NIGFS/96/26/2008,62.59988881,58.7,14.348,34.184,27202.94141,,0.56,0,0,0,0
-4.93565,54.3686,NIGFS/97/30/2008,0,95.49,13.27,34.176,22671.56836,,0.66,0,0,0,0
-3.6888,54.2344,NIGFS/259/45/2008,52.43023707,32.64,15.618,34.009,19416.48828,,0.47,0,0,0,0
-3.9378,54.2954,NIGFS/258/44/2008,448.2017928,30.67,15.688,33.978,25019.99219,,0.47,0,0,0,0
-5.2725,54.3021,NIGFS/83/3/2008,0,81.36,13.571,34.175,15524.1748,,0.68,0,0,0,0
-3.71355,54.3709,NIGFS/257/43/2008,46.74520298,27.41,15.941,33.907,13416.40723,,0.51,0,0,0,0
-3.75115,54.52725,NIGFS/64/42/2008,0,21.74,16.098,33.568,8246.210938,,0.43,0,0,0,0
-5.4131,54.5466,NIGFS/86/2/2008,0,43.77,14.168,34.206,4123.105469,,1.07,0,0,0,0
-4.04635,54.63865,NIGFS/256/41/2008,0,43.27,16.188,33.765,14142.13574,,0.77,0,0,0,0
-4.1302,54.613,NIGFS/63/40/2008,0,44.75,16.175,33.792,17117.24219,,0.84,0,0,0,0
-5.5567,54.73685,NIGFS/35/1/2008,0,50.64,13.969,34.178,7071.067871,,1.07,0,0,0,0
-6.0279,53.78415,NIGFS/73/6/2008,73.67427147,30.77,13.967,34.2,13152.94629,,0.33,0,0,0,0
-5.8829,53.94995,NIGFS/71/9/2008,67.13636364,38.16,13.516,34.187,13601.4707,,0.25,0,0,0,0
-4.9379,53.8437,NIGFS/51/31/2008,51.665,81.77,14.427,34.163,25079.87305,,0.83,0,0,0,0
-5.1722,53.96445,NIGFS/216/27/2008,71.14407122,57.74,14.19,34.189,25632.01172,,0.48,0,0,0,0
-5.658,53.996,NIGFS/88/11/2008,26.72159091,52.72,13.33,34.181,19209.37305,,0.26,0,0,0,0
-3.72865,53.92695,NIGFS/342/39/2008,0,31.05,15.749,34.015,35355.33984,,0.73,0,0,0,0
-5.6755,54.0287,NIGFS/70/12/2008,43.22727273,41.09,13.463,34.187,16643.31641,,0.26,0,0,0,0
-4.392,54.00975,NIGFS/76/34/2008,0,46.77,14.891,34.098,15556.34863,,1.14,0,0,0,0
-4.96075,53.94855,NIGFS/48/23/2008,60.5,57.61,14.438,34.169,14866.06836,,0.76,0,0,0,0
-3.66995,54.1341,NIGFS/250/47/2008,56.77003871,30.68,15.484,34.03,22203.60352,,0.47,0,0,0,0
-5.76925,52.8415,NIGFS/120/50/2008,0,61.04,16.102,34.146,19313.20703,,1.43,0,0,0,0
-5.82275,52.69855,NIGFS/111/51/2008,0,61.23,15.583,34.113,21587.0332,,1.39,0,0,0,0
-5.78235,52.5697,NIGFS/114/52/2008,38.88888889,66.19,14.795,34.279,28000,,1.39,0,0,0,0
-6.0455,52.5662,NIGFS/112/54/2008,0,29.85,15.77,34.129,11000,,1.22,0,0,0,0
-5.88785,52.35645,NIGFS/113/53/2008,0,76.4,14.274,34.689,28844.41016,,1.43,0,0,0,0
-5.5059,54.13595,NIGFS/17/13/2008,0,46.63,13.542,34.184,13453.62402,,0.3,0,0,0,0
-4.99945,54.13635,NIGFS/99/28/2008,0,76.75,13.462,34.179,15620.5,,0.62,0,0,0,0
-3.9971,54.03805,NIGFS/242/46/2008,0,42.89,15.303,34.046,31064.44922,,0.83,0,0,0,0
-5.3022,54.06475,NIGFS/101/5/2008,52.73883344,106.21,12.104,34.204,29068.88477,,0.34,0,0,0,0
-4.92415,54.22995,NIGFS/46/29/2008,0,78.95,13.761,34.174,14317.82129,,0.6,0,0,0,0
-5.6734,54.1111,NIGFS/100/14/2008,0,29.72,13.73,34.198,13152.94629,,0.26,0,0,0,0
-5.4031,54.1831,NIGFS/81/4/2008,0,59.92,13.583,34.183,14866.06836,,0.34,0,0,0,0
-4.3043,52.2857,NIGFS/116/42/2009,0,20.29,17.337,34.13,6403.124512,,0.47,0,0,0,0
-4.94525,52.315,NIGFS/115/43/2009,0,53.47,15.573,34.594,26925.82227,,0.99,0,0,0,0
-5.8691,52.38275,NIGFS/113/44/2009,0,72.6,14.347,34.644,29206.16406,,1.42,0,0,0,0
-6.03625,52.57725,NIGFS/112/45/2009,98.64285714,31.35,15.73,34.118,11000,,1.23,0,0,0,0
-5.88115,53.54135,NIGFS/92/59/2009,45.06643689,47.16,14.18,34.21,11180.33984,,0.64,0,0,0,0
-5.00395,53.73035,NIGFS/105/61/2009,0,53.36,14.622,34.182,37696.15625,,0.93,0,0,0,0
-5.86015,53.6358,NIGFS/75/6/2009,61.80841181,57.76,13.543,34.19,15811.3877,,0.53,0,0,0,0
-5.9556,53.66065,NIGFS/79/58/2009,61.38149193,38.96,13.937,34.2,12041.59473,,0.49,0,0,0,0
-5.312,53.8048,NIGFS/50/10/2009,59.75440223,70.88,13.702,34.202,42801.86719,,0.61,0,0,0,0
-3.7955,53.82145,NIGFS/249/28/2009,0,37.11,15.938,34.013,46043.45703,,0.83,0,0,0,0
-4.18445,53.82945,NIGFS/243/24/2009,0,50.42,15.648,34.07,38600.51563,,1.15,0,0,0,0
-4.6335,53.7074,NIGFS/102/21/2009,0,62.12,14.974,34.147,34525.35156,,1.12,0,0,0,0
-6.08105,53.87095,NIGFS/73/57/2009,58.54328622,30.32,13.909,34.189,11045.36035,,0.23,0,0,0,0
-4.6553,53.8691,NIGFS/77/22/2009,0,73.49,14.74,34.132,22803.50781,,1.23,0,0,0,0
-5.0805,53.89735,NIGFS/96/12/2009,68.28228775,67.34,14.377,34.179,24839.48438,,0.59,0,0,0,0
-5.7917,53.76115,NIGFS/208/5/2009,59.64044391,60.27,13.438,34.185,27586.22852,,0.4,0,0,0,0
-5.04715,53.9152,NIGFS/51/13/2009,223.7331532,53.97,14.383,34.178,22022.71484,,0.6,0,0,0,0
-5.82385,53.9171,NIGFS/71/4/2009,56.65322958,50.42,13.426,34.185,19209.37305,,0.26,0,0,0,0
-3.8536,53.9822,NIGFS/342/29/2009,0,36.4,15.492,34.032,41109.60938,,0.76,0,0,0,0
-5.26615,53.8744,NIGFS/216/11/2009,47.15570452,81.35,13.471,34.203,35846.89844,,0.52,0,0,0,0
-5.7214,53.9146,NIGFS/88/40/2009,55.96638161,61.15,13.296,34.184,22671.56836,,0.3,0,0,0,0
-4.37375,54.01895,NIGFS/76/23/2009,0,44.89,14.899,34.096,14866.06836,,1.12,0,0,0,0
-5.76785,53.95245,NIGFS/70/56/2009,45.606612,48.51,13.389,34.183,18357.55859,,0.26,0,0,0,0
-4.96165,53.9549,NIGFS/48/15/2009,33.22727273,54.72,14.438,34.169,14866.06836,,0.76,0,0,0,0
-4.05885,54.13895,NIGFS/242/30/2009,0,26.08,15.117,34.063,23769.72852,,0.67,0,0,0,0
-4.98595,54.1501,NIGFS/99/17/2009,0,77.14,13.545,34.178,16278.82031,,0.63,0,0,0,0
-5.32415,54.16535,NIGFS/101/18/2009,0,79.56,13.447,34.174,19798.99023,,0.34,0,0,0,0
-5.4727,54.15425,NIGFS/17/39/2009,0,49.74,13.58,34.185,14422.20508,,0.31,0,0,0,0
-3.6026,54.0384,NIGFS/250/31/2009,0,26.2,15.955,33.984,24041.62891,,0.64,0,0,0,0
-5.686,54.20635,NIGFS/100/38/2009,0,18.69,14.446,34.229,2236.068115,,0.3,0,0,0,0
-4.9966,54.15505,NIGFS/46/16/2009,0,83.12,13.185,34.181,16278.82031,,0.61,0,0,0,0
-3.74125,54.32035,NIGFS/259/32/2009,44.05763407,35.68,15.789,33.993,17804.49219,,0.5,0,0,0,0
-5.41545,54.1778,NIGFS/81/19/2009,0,60.41,13.583,34.183,14866.06836,,0.34,0,0,0,0
-3.94165,54.37905,NIGFS/258/33/2009,61.11111111,39.92,15.865,33.964,25238.85938,,0.58,0,0,0,0
-4.88065,54.27225,NIGFS/97/14/2009,0,62.03,14.067,34.17,13416.40723,,0.54,0,0,0,0
-5.2715,54.3016,NIGFS/83/3/2009,0,79.98,13.571,34.175,15524.1748,,0.68,0,0,0,0
-3.78515,54.4512,NIGFS/257/34/2009,139.5918367,26.13,16.09,33.794,11661.90332,,0.54,0,0,0,0
-5.4716,54.6455,NIGFS/86/2/2009,0,26.61,14.019,34.191,4123.105469,,1.33,0,0,0,0
-3.85035,54.5567,NIGFS/64/35/2009,0,26.92,16.174,33.732,14866.06836,,0.57,0,0,0,0
-4.12815,54.63525,NIGFS/63/37/2009,0,47.44,16.164,33.765,15132.74609,,0.82,0,0,0,0
-4.04195,54.6092,NIGFS/256/36/2009,0,39.27,16.185,33.796,17262.67578,,0.75,0,0,0,0
-5.5674,54.73185,NIGFS/35/1/2009,0,44.82,13.969,34.178,7071.067871,,1.07,0,0,0,0
-5.7756,52.61225,NIGFS/114/47/2009,0,58.65,14.93,34.215,29154.75977,,1.39,0,0,0,0
-6.1018,52.62145,NIGFS/119/46/2009,0,20.33,16.008,34.143,8062.257813,,0.97,0,0,0,0
-5.82715,52.6925,NIGFS/111/48/2009,0,61.07,15.583,34.113,21840.33008,,1.39,0,0,0,0
-4.51685,52.71635,NIGFS/117/41/2009,0,31.95,16.518,34.152,7000,,0.51,0,0,0,0
-5.77135,52.83705,NIGFS/120/49/2009,0,62.87,16.033,34.139,19697.71484,,1.42,0,0,0,0
-5.6597,52.87445,NIGFS/110/50/2009,44.36174489,68.27,15.547,34.127,25942.24414,,1.53,0,0,0,0
-5.31535,53.001,NIGFS/109/51/2009,0,85.07,14.709,34.281,44283.17969,,1.48,0,0,0,0
-5.8595,53.18385,NIGFS/106/54/2009,0,31.15,15.198,34.179,14317.82129,,0.78,0,0,0,0
-6.0025,53.21535,NIGFS/118/55/2009,0,29.35,15.493,34.237,5830.95166,,0.75,0,0,0,0
-5.5528,53.28265,NIGFS/107/53/2009,48.47110397,79.11,14.463,34.211,34785.05469,,1.09,0,0,0,0
-5.81495,53.44225,NIGFS/94/52/2009,49.75206385,54.11,14.141,34.206,13928.38867,,0.74,0,0,0,0
-3.6938,53.49315,NIGFS/246/26/2009,0,28.7,16.924,34.097,18973.66602,,0.85,0,0,0,0
-5.84,53.5552,NIGFS/93/60/2009,61.59028635,61.02,13.791,34.198,13892.44336,,0.62,0,0,0,0
-4.2941,53.52765,NIGFS/245/25/2009,0,40.77,16.128,34.148,13152.94629,,1.48,0,0,0,0
-5.5942,53.5104,NIGFS/56/8/2009,59.77715584,89.28,13.194,34.196,28017.85156,,0.85,0,0,0,0
